CODIGO_UNICO	TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	NOTAS_EM	PRUEBA_LENGUAJE	PRUEBA_MATEMATICAS	PRUEBA_HISTORIA	PRUEBA_CIENCIAS	OTROS	VACANTES_PRIMER_SEMESTRE	VACANTES_SEGUNDO_SEMESTRE	VALOR_MATRICULA	VALOR_ARANCEL	DURACION_SEMESTRES	AREA	ACREDITACION_CARRERA
I100S19C180J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE APOQUINDO	REGIîN METROPOLITANA	ADMINISTRACION DE HOTELES Y RESTAURANTES	Diurno	0	0	0	0	0	0	85	0	 384.000 	 2.275.000 	8	Administraci—n y Comercio	No Acreditada
I100S19C22J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE APOQUINDO	REGIîN METROPOLITANA	INGENIERIA EN NEGOCIOS INTERNACIONALES	Diurno	0	0	0	0	0	0	18	0	 310.000 	 1.618.000 	8	Administraci—n y Comercio	No Acreditada
I100S19C24J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE APOQUINDO	REGIîN METROPOLITANA	SERVICIO SOCIAL	Diurno	0	0	0	0	0	0	0	0	 282.000 	 1.503.000 	8	Ciencias Sociales	No Acreditada
I100S19C260J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE APOQUINDO	REGIîN METROPOLITANA	ADMINISTRACION HOTELERA PROFESIONAL MENCION RECEPCION Y HABITACIONES	Vespertino	0	0	0	0	0	0	0	0	 384.000 	 2.275.000 	8	Administraci—n y Comercio	No Acreditada
I100S19C2J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE APOQUINDO	REGIîN METROPOLITANA	DISE„O GRAFICO PROFESIONAL	Diurno	0	0	0	0	0	0	45	0	 310.000 	 1.956.000 	8	Arte y Arquitectura	No Acreditada
I100S19C45J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE APOQUINDO	REGIîN METROPOLITANA	ARQUITECTURA DEL PAISAJE	Diurno	0	0	0	0	0	0	30	0	 255.000 	 1.988.000 	8	Arte y Arquitectura	No Acreditada
I100S19C74J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE APOQUINDO	REGIîN METROPOLITANA	PUBLICIDAD	Diurno	0	0	0	0	0	0	25	0	 274.000 	 1.744.000 	8	Ciencias Sociales	No Acreditada
I100S20C10J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	0	0	0	0	0	0	60	0	 254.000 	 1.429.000 	8	Tecnolog’a	No Acreditada
I100S20C10J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	0	0	0	0	0	0	25	0	 256.000 	 1.429.000 	8	Tecnolog’a	No Acreditada
I100S20C111J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERO CONSTRUCTOR	Diurno	0	0	0	0	0	0	0	0	 240.000 	 1.394.000 	10	Tecnolog’a	No Acreditada
I100S20C111J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERO CONSTRUCTOR	Vespertino	0	0	0	0	0	0	0	0	 240.000 	 1.394.000 	10	Tecnolog’a	No Acreditada
I100S20C115J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	CONSTRUCCION CIVIL MENCION EDIFICACION	Diurno	0	0	0	0	0	0	0	0	 240.000 	 1.400.000 	8	Tecnolog’a	No Acreditada
I100S20C115J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	CONSTRUCCION CIVIL MENCION EDIFICACION	Vespertino	0	0	0	0	0	0	0	0	 240.000 	 1.400.000 	8	Tecnolog’a	No Acreditada
I100S20C126J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN MINAS	Diurno	0	0	0	0	0	0	90	0	 252.000 	 1.342.000 	8	Tecnolog’a	No Acreditada
I100S20C149J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	0	0	0	0	0	0	110	0	 258.000 	 1.453.000 	8	Tecnolog’a	No Acreditada
I100S20C149J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Vespertino	0	0	0	0	0	0	50	0	 258.000 	 1.453.000 	8	Tecnolog’a	No Acreditada
I100S20C14J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	CONTADOR AUDITOR	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.459.000 	8	Administraci—n y Comercio	No Acreditada
I100S20C168J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	0	0	0	0	0	0	25	0	 272.000 	 1.620.000 	8	Tecnolog’a	No Acreditada
I100S20C168J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	0	0	0	0	0	0	25	0	 272.000 	 1.620.000 	8	Tecnolog’a	No Acreditada
I100S20C176J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	CONSTRUCCION CIVIL	Diurno	0	0	0	0	0	0	40	0	 239.000 	 1.394.000 	8	Tecnolog’a	No Acreditada
I100S20C176J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	CONSTRUCCION CIVIL	Vespertino	0	0	0	0	0	0	40	5	 239.000 	 1.394.000 	8	Tecnolog’a	No Acreditada
I100S20C64J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN QUIMICA INDUSTRIAL	Vespertino	0	0	0	0	0	0	0	0	 233.000 	 1.437.000 	9	Tecnolog’a	No Acreditada
I100S20C81J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	0	0	0	0	0	0	0	0	 258.000 	 1.453.000 	8	Tecnolog’a	No Acreditada
I100S20C81J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RENCA	REGIîN METROPOLITANA	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.453.000 	8	Tecnolog’a	No Acreditada
I100S21C10J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	0	0	0	0	0	0	50	0	 200.000 	 1.311.000 	8	Tecnolog’a	No Acreditada
I100S21C10J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	0	0	0	0	0	0	30	0	 200.000 	 1.311.000 	8	Tecnolog’a	No Acreditada
I100S21C144J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Diurno	0	0	0	0	0	0	25	0	 200.000 	 1.353.000 	8	Tecnolog’a	No Acreditada
I100S21C144J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	0	0	0	0	0	0	25	0	 200.000 	 1.353.000 	8	Tecnolog’a	No Acreditada
I100S21C147J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	PSICOPEDAGOGIA	Diurno	0	0	0	0	0	0	0	0	 200.000 	 1.243.000 	8	Ciencias Sociales	No Acreditada
I100S21C149J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	0	0	0	0	0	0	30	0	 200.000 	 1.333.000 	8	Tecnolog’a	No Acreditada
I100S21C149J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Vespertino	0	0	0	0	0	0	30	0	 200.000 	 1.333.000 	8	Tecnolog’a	No Acreditada
I100S21C14J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	CONTADOR AUDITOR	Diurno	0	0	0	0	0	0	0	0	 200.000 	 943.000 	8	Administraci—n y Comercio	No Acreditada
I100S21C180J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	ADMINISTRACION DE HOTELES Y RESTAURANTES	Diurno	0	0	0	0	0	0	30	0	 200.000 	 1.198.000 	8	Administraci—n y Comercio	No Acreditada
I100S21C81J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	0	0	0	0	0	0	0	0	 200.000 	 1.333.000 	8	Tecnolog’a	No Acreditada
I100S21C81J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE PUERTO MONTT	X REGIîN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	0	0	0	0	0	0	0	0	 200.000 	 1.333.000 	8	Tecnolog’a	No Acreditada
I100S23C10J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	0	0	0	0	0	0	56	0	 258.000 	 1.399.000 	8	Tecnolog’a	No Acreditada
I100S23C10J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	0	0	0	0	0	0	36	0	 258.000 	 1.399.000 	8	Tecnolog’a	No Acreditada
I100S23C113J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA AGRICOLA MENCION CULTIVOS, FRUTALES Y VIDES	Diurno	0	0	0	0	0	0	0	0	 264.000 	 1.451.000 	8	Agropecuaria	No Acreditada
I100S23C12J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA EN ADMINISTRACION INDUSTRIAL	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.358.000 	8	Tecnolog’a	No Acreditada
I100S23C144J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Diurno	0	0	0	0	0	0	33	0	 259.000 	 1.396.000 	8	Tecnolog’a	No Acreditada
I100S23C144J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	0	0	0	0	0	0	32	0	 258.000 	 1.396.000 	8	Tecnolog’a	No Acreditada
I100S23C147J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	PSICOPEDAGOGIA	Diurno	0	0	0	0	0	0	0	0	 259.000 	 1.399.000 	8	Ciencias Sociales	No Acreditada
I100S23C149J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	0	0	0	0	0	0	38	0	 259.000 	 1.396.000 	8	Tecnolog’a	No Acreditada
I100S23C149J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Vespertino	0	0	0	0	0	0	17	0	 259.000 	 1.396.000 	8	Tecnolog’a	No Acreditada
I100S23C14J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	CONTADOR AUDITOR	Diurno	0	0	0	0	0	0	0	0	 258.000 	 1.358.000 	8	Administraci—n y Comercio	No Acreditada
I100S23C14J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	CONTADOR AUDITOR	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.358.000 	8	Administraci—n y Comercio	No Acreditada
I100S23C169J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA AGRICOLA	Diurno	0	0	0	0	0	0	30	0	 264.000 	 1.451.000 	8	Agropecuaria	No Acreditada
I100S23C177J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA EN ADMINISTRACION INDUSTRIAL MENCION PROCESOS PRODUCTIVOS	Vespertino	0	0	0	0	0	0	18	0	 258.000 	 1.358.000 	8	Tecnolog’a	No Acreditada
I100S23C24J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	SERVICIO SOCIAL	Diurno	0	0	0	0	0	0	0	0	 258.000 	 1.358.000 	8	Ciencias Sociales	No Acreditada
I100S23C2J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	DISE„O GRAFICO PROFESIONAL	Diurno	0	0	0	0	0	0	25	0	 258.000 	 1.421.000 	8	Arte y Arquitectura	No Acreditada
I100S23C81J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	0	0	0	0	0	0	0	0	 258.000 	 1.396.000 	8	Tecnolog’a	No Acreditada
I100S23C81J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE RANCAGUA	VI REGIîN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.396.000 	8	Tecnolog’a	No Acreditada
I100S24C10J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	0	0	0	0	0	0	35	0	 226.000 	 1.311.000 	8	Tecnolog’a	No Acreditada
I100S24C10J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	0	0	0	0	0	0	20	0	 226.000 	 1.311.000 	8	Tecnolog’a	No Acreditada
I100S24C121J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN CONECTIVIDAD Y REDES	Diurno	0	0	0	0	0	0	0	0	 226.000 	 1.271.000 	8	Tecnolog’a	No Acreditada
I100S24C121J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN CONECTIVIDAD Y REDES	Vespertino	0	0	0	0	0	0	0	0	 226.000 	 1.271.000 	8	Tecnolog’a	No Acreditada
I100S24C136J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	ADMINISTRACION HOTELERA INTERNACIONAL	Diurno	0	0	0	0	0	0	0	0	 226.000 	 1.445.000 	8	Administraci—n y Comercio	No Acreditada
I100S24C144J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Diurno	0	0	0	0	0	0	30	0	 226.000 	 1.374.000 	8	Tecnolog’a	No Acreditada
I100S24C144J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	0	0	0	0	0	0	12	0	 226.000 	 1.374.000 	8	Tecnolog’a	No Acreditada
I100S24C147J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	PSICOPEDAGOGIA	Diurno	0	0	0	0	0	0	0	0	 226.000 	 1.396.000 	8	Ciencias Sociales	No Acreditada
I100S24C149J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	0	0	0	0	0	0	40	0	 226.000 	 1.374.000 	8	Tecnolog’a	No Acreditada
I100S24C149J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Vespertino	0	0	0	0	0	0	12	0	 226.000 	 1.374.000 	8	Tecnolog’a	No Acreditada
I100S24C14J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	CONTADOR AUDITOR	Diurno	0	0	0	0	0	0	0	0	 226.000 	 1.311.000 	8	Administraci—n y Comercio	No Acreditada
I100S24C14J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	CONTADOR AUDITOR	Vespertino	0	0	0	0	0	0	0	0	 226.000 	 1.270.000 	8	Administraci—n y Comercio	No Acreditada
I100S24C150J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	ADMINISTRACION GASTRONOMICA INTERNACIONAL	Diurno	0	0	0	0	0	0	60	0	 226.000 	 1.702.000 	8	Administraci—n y Comercio	No Acreditada
I100S24C159J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	ADMINISTRACION EN ALIMENTACION COLECTIVA	Diurno	0	0	0	0	0	0	0	0	 226.000 	 1.447.000 	8	Administraci—n y Comercio	No Acreditada
I100S24C168J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	0	0	0	0	0	0	15	0	 226.000 	 1.374.000 	8	Tecnolog’a	No Acreditada
I100S24C168J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	0	0	0	0	0	0	12	0	 226.000 	 1.374.000 	8	Tecnolog’a	No Acreditada
I100S24C176J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	CONSTRUCCION CIVIL	Diurno	0	0	0	0	0	0	0	0	 226.000 	 1.270.000 	8	Tecnolog’a	No Acreditada
I100S24C176J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	CONSTRUCCION CIVIL	Vespertino	0	0	0	0	0	0	0	0	 226.000 	 1.270.000 	8	Tecnolog’a	No Acreditada
I100S24C180J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	ADMINISTRACION DE HOTELES Y RESTAURANTES	Diurno	0	0	0	0	0	0	40	0	 226.000 	 1.445.000 	8	Administraci—n y Comercio	No Acreditada
I100S24C24J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	SERVICIO SOCIAL	Diurno	0	0	0	0	0	0	0	0	 226.000 	 1.300.000 	8	Ciencias Sociales	No Acreditada
I100S24C2J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	DISE„O GRAFICO PROFESIONAL	Diurno	0	0	0	0	0	0	35	0	 226.000 	 1.333.000 	8	Arte y Arquitectura	No Acreditada
I100S24C74J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	PUBLICIDAD	Diurno	0	0	0	0	0	0	25	0	 226.000 	 1.333.000 	8	Ciencias Sociales	No Acreditada
I100S24C81J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	0	0	0	0	0	0	0	0	 226.000 	 1.374.000 	8	Tecnolog’a	No Acreditada
I100S24C81J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE VALPARAISO	V REGIîN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	0	0	0	0	0	0	0	0	 226.000 	 1.374.000 	8	Tecnolog’a	No Acreditada
I100S26C10J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	0	0	0	0	0	0	17	0	 200.000 	 1.311.000 	8	Tecnolog’a	No Acreditada
I100S26C10J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	0	0	0	0	0	0	13	0	 200.000 	 1.311.000 	8	Tecnolog’a	No Acreditada
I100S26C117J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	INGENIERIA AGRICOLA MENCION GANADERIA	Diurno	0	0	0	0	0	0	22	0	 200.000 	 1.228.000 	8	Agropecuaria	No Acreditada
I100S26C147J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	PSICOPEDAGOGIA	Diurno	0	0	0	0	0	0	0	0	 200.000 	 1.208.000 	8	Ciencias Sociales	No Acreditada
I100S26C149J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	0	0	0	0	0	0	22	0	 200.000 	 1.333.000 	8	Tecnolog’a	No Acreditada
I100S26C149J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Vespertino	0	0	0	0	0	0	12	0	 200.000 	 1.333.000 	8	Tecnolog’a	No Acreditada
I100S26C14J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	CONTADOR AUDITOR	Vespertino	0	0	0	0	0	0	0	0	 200.000 	 1.208.000 	8	Administraci—n y Comercio	No Acreditada
I100S26C176J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	CONSTRUCCION CIVIL	Diurno	0	0	0	0	0	0	22	0	 200.000 	 1.311.000 	8	Tecnolog’a	No Acreditada
I100S26C176J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	CONSTRUCCION CIVIL	Vespertino	0	0	0	0	0	0	12	0	 200.000 	 1.311.000 	8	Tecnolog’a	No Acreditada
I100S26C180J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	ADMINISTRACION DE HOTELES Y RESTAURANTES	Diurno	0	0	0	0	0	0	13	0	 200.000 	 1.208.000 	8	Administraci—n y Comercio	No Acreditada
I100S26C24J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	SERVICIO SOCIAL	Diurno	0	0	0	0	0	0	0	0	 200.000 	 1.240.000 	8	Ciencias Sociales	No Acreditada
I100S26C2J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	DISE„O GRAFICO PROFESIONAL	Diurno	0	0	0	0	0	0	14	0	 200.000 	 1.208.000 	8	Arte y Arquitectura	No Acreditada
I100S26C81J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	0	0	0	0	0	0	0	0	 200.000 	 1.307.000 	8	Tecnolog’a	No Acreditada
I100S26C81J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE OSORNO	X REGIîN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	0	0	0	0	0	0	0	0	 200.000 	 1.331.000 	8	Tecnolog’a	No Acreditada
I100S28C10J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE COYHAIQUE	XI REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	0	0	0	0	0	0	20	0	 208.000 	 1.275.000 	8	Tecnolog’a	No Acreditada
I100S28C178J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE COYHAIQUE	XI REGIîN	INGENIERIA EN ADMINISTRACION INDUSTRIAL MENCION LOGISTICA	Vespertino	0	0	0	0	0	0	0	0	 208.000 	 1.116.000 	8	Tecnolog’a	No Acreditada
I100S29C10J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE TALCA	VII REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	0	0	0	0	0	0	30	0	 196.000 	 1.290.000 	8	Tecnolog’a	No Acreditada
I100S29C10J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE TALCA	VII REGIîN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	0	0	0	0	0	0	30	0	 196.000 	 1.290.000 	8	Tecnolog’a	No Acreditada
I100S29C115J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE TALCA	VII REGIîN	CONSTRUCCION CIVIL MENCION EDIFICACION	Diurno	0	0	0	0	0	0	0	0	 191.000 	 1.240.000 	8	Tecnolog’a	No Acreditada
I100S29C115J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE TALCA	VII REGIîN	CONSTRUCCION CIVIL MENCION EDIFICACION	Vespertino	0	0	0	0	0	0	0	0	 191.000 	 1.240.000 	8	Tecnolog’a	No Acreditada
I100S29C144J2V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE TALCA	VII REGIîN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	0	0	0	0	0	0	40	0	 196.000 	 1.353.000 	8	Tecnolog’a	No Acreditada
I100S29C147J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE TALCA	VII REGIîN	PSICOPEDAGOGIA	Diurno	0	0	0	0	0	0	0	0	 196.000 	 1.324.000 	8	Ciencias Sociales	No Acreditada
I100S29C149J1V1	INSTITUTO PROFESIONAL	IP INACAP	SEDE TALCA	VII REGIîN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	0	0	0	0	0	0	50	0	 196.000 	 1.353.000 	8	Tecnolog’a	No Acreditada
