TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
CENTRO DE FORMACIÓN TÉCNICA	CFT CEITEC	SEDE CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	No Acreditada	176	78
CENTRO DE FORMACIÓN TÉCNICA	CFT CEITEC	SEDE CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	ADMINISTRACION LOGISTICA	Vespertino	No Acreditada	54	25
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	ANALISIS COMPUTACIONAL DE SISTEMAS	Diurno	No Acreditada	33	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	ANALISIS COMPUTACIONAL DE SISTEMAS	Vespertino	No Acreditada	35	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL MENCION EN SISTEMAS CONTABLES COMPUTACIONALES	Vespertino	No Acreditada	17	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	ADMINISTRACION MENCION GESTION MUNICIPAL O GESTION EMPRESARIAL	Diurno	No Acreditada	51	1
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	ADMINISTRACION MENCION GESTION MUNICIPAL O GESTION EMPRESARIAL	Vespertino	No Acreditada	41	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Diurno	No Acreditada	46	16
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	No Acreditada	57	27
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	GESTION DE CALIDAD	Vespertino	No Acreditada	3	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Diurno	No Acreditada	284	21
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Vespertino	No Acreditada	132	22
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO JURIDICO	Diurno	No Acreditada	26	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO JURIDICO	Vespertino	No Acreditada	6	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ESTETICA INTEGRAL	Diurno	No Acreditada	43	25
CENTRO DE FORMACIÓN TÉCNICA	CFT CENCO	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ESTETICA INTEGRAL	Vespertino	No Acreditada	6	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENTRO TECNOLOGICO SUPERIOR INFOMED	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO SUPERIOR EN FARMACIA	Vespertino	No Acreditada	10	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENTRO TECNOLOGICO SUPERIOR INFOMED	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	VISITADOR MEDICO	Vespertino	No Acreditada	5	3
CENTRO DE FORMACIÓN TÉCNICA	CFT CENTRO TECNOLOGICO SUPERIOR INFOMED	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN OPTICA CON MENCION EN CONTACTOLOGIA	Diurno	No Acreditada	24	
CENTRO DE FORMACIÓN TÉCNICA	CFT CENTRO TECNOLOGICO SUPERIOR INFOMED	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN OPTICA CON MENCION EN CONTACTOLOGIA	Vespertino	No Acreditada	13	3
CENTRO DE FORMACIÓN TÉCNICA	CFT CENTRO TECNOLOGICO SUPERIOR INFOMED	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN OPTICA CON MENCION EN CONTACTOLOGIA	Semipresencial	No Acreditada	17	2
CENTRO DE FORMACIÓN TÉCNICA	CFT CEPA DE LA III REGION	CASA CENTRAL (COPIAPO)	III REGIÓN	SECRETARIADO EJECUTIVO MENCIONES: BILINGÜE O ADMINISTRATIVO CONTABLE	Diurno	No Acreditada	43	27
CENTRO DE FORMACIÓN TÉCNICA	CFT CEPA DE LA III REGION	CASA CENTRAL (COPIAPO)	III REGIÓN	SECRETARIADO EJECUTIVO MENCIONES: BILINGÜE O ADMINISTRATIVO CONTABLE	Vespertino	No Acreditada	32	20
CENTRO DE FORMACIÓN TÉCNICA	CFT CEPA DE LA III REGION	CASA CENTRAL (COPIAPO)	III REGIÓN	CONTADOR GENERAL	Diurno	No Acreditada	21	15
CENTRO DE FORMACIÓN TÉCNICA	CFT CEPA DE LA III REGION	CASA CENTRAL (COPIAPO)	III REGIÓN	CONTADOR GENERAL	Vespertino	No Acreditada	22	16
CENTRO DE FORMACIÓN TÉCNICA	CFT CEPA DE LA III REGION	CASA CENTRAL (COPIAPO)	III REGIÓN	ADMINISTRACION DE EMPRESAS CON MENCION EN PERSONAL Y FINANZAS	Diurno	No Acreditada	17	13
CENTRO DE FORMACIÓN TÉCNICA	CFT CEPA DE LA III REGION	CASA CENTRAL (COPIAPO)	III REGIÓN	ADMINISTRACION DE EMPRESAS CON MENCION EN PERSONAL Y FINANZAS	Vespertino	No Acreditada	72	46
CENTRO DE FORMACIÓN TÉCNICA	CFT CEPONAL	CASA CENTRAL	V REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	63	23
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	TECNICO JURIDICO	Diurno	No Acreditada	1	1
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	SOPORTE Y MANTENCION DE REDES (MODULOS)	Vespertino	No Acreditada	9	
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	ADMINISTRACION DE EMPRESAS (MODULOS)	Diurno	No Acreditada	5	1
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	ADMINISTRACION DE EMPRESAS (MODULOS)	Vespertino	No Acreditada	33	13
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	ANALISIS COMPUTACIONAL DE SISTEMAS (MODULOS)	Diurno	No Acreditada	38	10
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	ANALISIS COMPUTACIONAL DE SISTEMAS (MODULOS)	Vespertino	No Acreditada	16	16
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	TECNICO EN EDUCACION PARVULARIA Y NB1	Diurno	No Acreditada	8	1
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	TECNICO EN EDUCACION PARVULARIA Y NB1	Vespertino	No Acreditada	44	16
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	ASISTENTE EJECUTIVO	Diurno	No Acreditada	5	
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	TECNICO EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	20	20
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	SEDE CABRERO	VIII REGIÓN	TECNICO EN EDUCACION PARVULARIA Y NB1	Vespertino	No Acreditada	83	26
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	SEDE CABRERO	VIII REGIÓN	TECNICO EN EDUCACION DIFERENCIAL	Vespertino	No Acreditada	40	40
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	SEDE CABRERO	VIII REGIÓN	TECNICO EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	44	44
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	SEDE CURANILAHUE	VIII REGIÓN	ADMINISTRACION DE EMPRESAS (MODULOS)	Vespertino	No Acreditada	35	17
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	SEDE CURANILAHUE	VIII REGIÓN	TECNICO EN EDUCACION PARVULARIA Y NB1	Vespertino	No Acreditada	62	33
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	SEDE CURANILAHUE	VIII REGIÓN	TECNICO EN EDUCACION DIFERENCIAL	Vespertino	No Acreditada	28	28
CENTRO DE FORMACIÓN TÉCNICA	CFT CRECIC	SEDE CURANILAHUE	VIII REGIÓN	TECNICO EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	62	44
CENTRO DE FORMACIÓN TÉCNICA	CFT CROWNLIET	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	LABORATORISTA DENTAL	Diurno	No Acreditada	23	10
CENTRO DE FORMACIÓN TÉCNICA	CFT CROWNLIET	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	LABORATORISTA DENTAL	Vespertino	No Acreditada	19	10
CENTRO DE FORMACIÓN TÉCNICA	CFT CROWNLIET	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	AGENTE DE VENTAS VISITADOR MEDICO	Diurno	No Acreditada	33	12
CENTRO DE FORMACIÓN TÉCNICA	CFT CROWNLIET	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	AGENTE DE VENTAS VISITADOR MEDICO	Vespertino	No Acreditada	50	26
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Diurno	No Acreditada	1901	636
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN LABORATORIO CLINICO Y BANCO DE SANGRE	Diurno	No Acreditada	107	35
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN LABORATORIO CLINICO Y BANCO DE SANGRE	Vespertino	No Acreditada	108	28
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN IMAGENOLOGIA Y RADIOTERAPIA	Diurno	No Acreditada	111	35
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN IMAGENOLOGIA Y RADIOTERAPIA	Vespertino	No Acreditada	108	36
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL	Diurno	No Acreditada	25	
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN EDUCACION PARVULOS 1 Y 2 BASICO	Diurno	No Acreditada	71	34
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN EDUCACION PARVULOS 1 Y 2 BASICO	Vespertino	No Acreditada	21	21
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN TRABAJO SOCIAL	Diurno	No Acreditada	59	33
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN TRABAJO SOCIAL	Vespertino	No Acreditada	49	33
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EDUCADOR SOCIAL INFANTO JUVENIL	Diurno	No Acreditada	46	23
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN EDUCACION SOCIAL INFANTO JUVENIL	Diurno	No Acreditada	20	
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ODONTOLOGIA	Diurno	No Acreditada	92	57
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN FARMACIA	Diurno	No Acreditada	30	13
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA Y NIVEL BASICO NB1	Diurno	No Acreditada	28	
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO ANALISTA PROGRAMADOR	Diurno	No Acreditada	27	15
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENAC	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO JURIDICO	Diurno	No Acreditada	7	
CENTRO DE FORMACIÓN TÉCNICA	CFT DE ENSEÑANZA DE ALTA COSTURA PAULINA DIARD	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	DISEÑO DE VESTUARIO, MOLDAJE Y CONFECCION	Diurno	No Acreditada	122	37
CENTRO DE FORMACIÓN TÉCNICA	CFT DE LA INDUSTRIA GRAFICA - INGRAF	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	IMPRESION FLEXOGRAFICA	Diurno	No Acreditada	22	20
CENTRO DE FORMACIÓN TÉCNICA	CFT DE LA INDUSTRIA GRAFICA - INGRAF	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	IMPRESION OFFSET	Diurno	No Acreditada	63	25
CENTRO DE FORMACIÓN TÉCNICA	CFT DE LA INDUSTRIA GRAFICA - INGRAF	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	GESTION Y PRODUCCION DE MEDIOS GRAFICOS	Diurno	No Acreditada	72	37
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	CONSTRUCCIONES METALICAS (MODULOS)	Vespertino	No Acreditada	56	33
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	AGRICOLA	Vespertino	No Acreditada	88	30
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	ASISTENCIA EN EDUCACION PARVULARIA Y PRIMER CICLO EDUCACION GRAL.BASICA	Vespertino	No Acreditada	136	
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	PROYECTOS ELECTRICOS DE DISTRIBUCION	Vespertino	No Acreditada	93	47
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	ADMINISTRACION DE EMPRESAS	Vespertino	No Acreditada	73	44
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	GESTION MARITIMO-PORTUARIA	Vespertino	No Acreditada	27	16
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	TECNICO EN EDUCACION ESPECIAL	Vespertino	No Acreditada	53	30
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	TECNICO EN ADMINISTRACION PUBLICA	Vespertino	No Acreditada	92	27
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE EDUCACION BASICA	Vespertino	No Acreditada	84	84
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	TECNICO EN ENFERMERIA	Vespertino	No Acreditada	119	119
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	TECNICO EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	57	57
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	TECNICO EN TELECOMUNICACIONES Y CONECTIVIDAD	Vespertino	No Acreditada	23	23
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	DEPORTES Y RECREACION	Vespertino	No Acreditada	124	73
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	ASISTENCIA JURIDICA	Vespertino	No Acreditada	105	36
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	TECNICO DE NIVEL SUPERIOR EN ATENCION DE MENORES	Vespertino	No Acreditada	105	34
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	CASA CENTRAL (ARICA)	XV REGIÓN	REDES COMPUTACIONALES (MODULOS)	Vespertino	No Acreditada	14	
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	SEDE IQUIQUE	I REGIÓN	TECNICO EN ADMINISTRACION DE EMPRESAS	Vespertino	No Acreditada	36	36
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	SEDE IQUIQUE	I REGIÓN	TECNICO EN ASISTENCIA JURIDICA	Vespertino	No Acreditada	12	12
CENTRO DE FORMACIÓN TÉCNICA	CFT DE TARAPACA	SEDE IQUIQUE	I REGIÓN	TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE EDUCACION BASICA	Vespertino	No Acreditada	24	24
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ENERGIAS RENOVABLES Y EFICIENCIA ENERGETICA	Diurno	No Acreditada	68	39
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ENERGIAS RENOVABLES Y EFICIENCIA ENERGETICA	Vespertino	No Acreditada	86	44
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	PAISAJISMO SUSTENTABLE	Vespertino	No Acreditada	82	39
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN MINERIA Y GEOLOGIA SUSTENTABLE	Diurno	No Acreditada	19	19
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN MINERIA Y GEOLOGIA SUSTENTABLE	Vespertino	No Acreditada	81	45
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN MANEJO DE AREAS SILVESTRES PROTEGIDAS	Semipresencial	No Acreditada	3	
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	SALUD, TERAPIA FLORAL Y PLANTAS MEDICINALES	Diurno	No Acreditada	9	9
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	SALUD, TERAPIA FLORAL Y PLANTAS MEDICINALES	Vespertino	No Acreditada	1	1
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN CONSTRUCCION SUSTENTABLE	Diurno	No Acreditada	1	1
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN CONSTRUCCION SUSTENTABLE	Vespertino	No Acreditada	18	18
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN MEDIO AMBIENTE MENCION GESTION DE RESIDUOS	Vespertino	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN MEDIO AMBIENTE	Vespertino	No Acreditada	50	25
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	ECOTURISMO	Diurno	No Acreditada	96	49
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS Y MEDIO AMBIENTE	Vespertino	No Acreditada	136	64
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO VETERINARIO	Diurno	No Acreditada	131	54
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO VETERINARIO	Vespertino	No Acreditada	89	44
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	SALUD Y TERAPIAS NATURALES	Diurno	No Acreditada	207	88
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	SALUD Y TERAPIAS NATURALES	Vespertino	No Acreditada	72	37
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN AGRICULTURA ECOLOGICA	Diurno	No Acreditada	86	43
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN AGRICULTURA ECOLOGICA	Vespertino	No Acreditada	69	32
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	TECNICO EN ENERGIAS RENOVABLES Y EFICIENCIA ENERGETICA	Vespertino	No Acreditada	15	15
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	PAISAJISMO SUSTENTABLE	Diurno	No Acreditada	5	5
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	PAISAJISMO SUSTENTABLE	Vespertino	No Acreditada	3	3
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	TECNICO EN MINERIA Y GEOLOGIA SUSTENTABLE	Diurno	No Acreditada	3	3
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS Y MEDIO AMBIENTE	Vespertino	No Acreditada	62	31
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	TECNICO VETERINARIO	Diurno	No Acreditada	33	19
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	TECNICO VETERINARIO	Vespertino	No Acreditada	27	12
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	SALUD Y TERAPIAS NATURALES	Diurno	No Acreditada	59	28
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	SALUD Y TERAPIAS NATURALES	Vespertino	No Acreditada	14	14
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	TECNICO EN AGRICULTURA ECOLOGICA	Diurno	No Acreditada	30	18
CENTRO DE FORMACIÓN TÉCNICA	CFT DEL MEDIO AMBIENTE	SEDE BUIN	REGIÓN METROPOLITANA	TECNICO EN AGRICULTURA ECOLOGICA	Vespertino	No Acreditada	13	13
CENTRO DE FORMACIÓN TÉCNICA	CFT DIEGO PORTALES	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	GASTRONOMIA MENCION COCINA INTERNACIONAL	Diurno	No Acreditada	4	1
CENTRO DE FORMACIÓN TÉCNICA	CFT DIEGO PORTALES	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	GASTRONOMIA MENCION COCINA INTERNACIONAL	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT DIEGO PORTALES	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	TECNICO EN CONSTRUCCION	Diurno	No Acreditada	58	14
CENTRO DE FORMACIÓN TÉCNICA	CFT DIEGO PORTALES	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	TECNICO EN CONSTRUCCION	Vespertino	No Acreditada	128	73
CENTRO DE FORMACIÓN TÉCNICA	CFT DIEGO PORTALES	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	GASTRONOMIA Y COCINA INTERNACIONAL	Diurno	No Acreditada	25	16
CENTRO DE FORMACIÓN TÉCNICA	CFT DIEGO PORTALES	CASA CENTRAL (CONCEPCION)	VIII REGIÓN	ASISTENTE DEL EDUCADOR DIFERENCIAL	Diurno	No Acreditada	17	
CENTRO DE FORMACIÓN TÉCNICA	CFT DIEGO PORTALES	SEDE VIÑA DEL MAR	V REGIÓN	SECRETARIADO EJECUTIVO EN COMPUTACION	Diurno	No Acreditada	12	
CENTRO DE FORMACIÓN TÉCNICA	CFT DIEGO PORTALES	SEDE VIÑA DEL MAR	V REGIÓN	GASTRONOMIA MENCION COCINA INTERNACIONAL	Vespertino	No Acreditada	4	
